0,0,2
1,9,2
2,18,2
3,27,2
4,36,2
5,45,2
6,54,2
7,63,2
8,72,2
9,81,2
10,90,2
11,99,2
12,108,2
13,117,2
14,126,2
15,135,2
16,144,2
17,153,2
18,162,2
19,171,2
20,180,2
21,189,2
22,198,2
23,207,2
24,216,2
25,225,2
26,234,2
27,243,2
28,252,2
29,261,2
30,270,2
31,279,2
32,288,2
33,297,2
34,306,2
35,315,2
36,324,2
37,333,2
38,342,2
39,351,2
40,360,2
41,369,2
42,378,2
43,387,2
44,396,2
45,405,2
46,414,2
47,423,2
48,432,2
49,441,2
50,450,2
51,459,2
52,468,2
53,477,2
54,486,2
55,495,2
56,504,2
57,513,2
58,522,2
59,531,2
60,540,2
61,549,2
62,558,2
63,567,2
64,576,2
65,585,2
66,594,2
67,603,2
68,612,2
69,621,2
70,630,2
71,639,2
72,648,2
73,657,2
74,666,2
75,675,2
76,684,2
77,693,2
78,702,2
79,711,2
80,720,2
81,729,2
82,738,2
83,747,2
84,756,2
85,765,2
86,774,2
87,783,2
88,792,2
89,801,2
90,810,2
91,819,2
92,828,2
93,837,2
94,846,2
95,855,2
96,864,2
97,873,2
98,882,2
99,890,2
100,881,2
101,875,2
102,869,2
103,863,2
104,857,2
105,851,2
106,845,2
107,839,2
108,833,2
109,827,2
110,821,2
111,815,2
112,809,2
113,803,2
114,797,2
115,791,2
116,785,2
117,779,2
118,773,2
119,767,2
120,761,2
121,755,2
122,749,2
123,743,2
124,737,2
125,731,2
126,725,2
127,719,2
128,713,2
129,707,2
130,701,2
131,695,2
132,689,2
133,683,2
134,677,2
135,671,2
136,665,2
137,659,2
138,653,2
139,647,2
140,641,2
141,635,2
142,629,2
143,623,2
144,617,2
145,611,2
146,605,2
147,599,2
148,593,2
149,587,2
150,581,2
151,575,2
152,569,2
153,563,2
154,557,2
155,551,2
156,545,2
157,539,2
158,533,2
159,527,2
160,521,2
161,515,2
162,509,2
163,503,2
164,497,2
165,491,2
166,485,2
167,479,2
168,473,2
169,467,2
170,461,2
171,455,2
172,449,2
173,443,2
174,437,2
175,431,2
176,425,2
177,419,2
178,413,2
179,407,2
180,401,2
181,395,2
182,389,2
183,383,2
184,377,2
185,371,2
186,365,2
187,359,2
188,353,2
189,347,2
190,341,2
191,335,2
192,329,2
193,323,2
194,317,2
195,311,2
196,305,2
197,299,2
198,293,2
199,287,2
200,281,2
201,275,2
202,269,2
203,263,2
204,257,2
205,251,2
206,245,2
207,239,2
208,233,2
209,227,2
210,221,2
211,215,2
212,209,2
213,203,2
214,197,2
215,191,2
216,185,2
217,179,2
218,173,2
219,167,2
220,161,2
221,155,2
222,149,2
223,143,2
224,137,2
225,131,2
226,125,2
227,119,2
228,113,2
229,107,2
230,101,2
231,95,2
232,89,2
233,83,2
234,77,2
235,71,2
236,65,2
237,59,2
238,53,2
239,47,2
240,41,2
241,35,2
242,29,2
243,23,2
244,17,2
245,11,2
246,5,2
247,0,2
248,0,2
249,0,2
250,0,2
251,0,2
252,0,2
253,0,2
254,0,2
255,0,2
256,0,2
257,0,2
258,0,2
259,0,2
260,0,2
261,0,2
262,0,2
263,0,2
264,0,2
265,0,2
266,0,2
267,0,2
268,0,2
269,0,2
270,0,2
271,0,2
272,0,2
273,0,2
274,0,2
275,0,2
276,0,2
277,0,2
278,0,2
279,0,2
280,0,2
281,0,2
282,0,2
283,0,2
284,0,2
285,0,2
286,0,2
287,0,2
288,0,2
289,0,2
290,0,2
291,0,2
292,0,2
293,0,2
294,0,2
295,0,2
296,0,2
297,0,2
298,0,2
299,0,2
300,0,2
301,0,2
302,0,2
303,0,2
304,0,2
305,0,2
306,0,2
307,0,2
308,0,2
309,0,2
310,0,2
311,0,2
312,0,2
313,0,2
314,0,2
315,0,2
316,0,2
317,0,2
318,0,2
319,0,2
320,0,2
321,0,2
322,0,2
323,0,2
324,0,2
325,0,2
326,0,2
327,0,2
328,0,2
329,0,2
330,0,2
331,0,2
332,0,2
333,0,2
334,0,2
335,0,2
336,0,2
337,0,2
338,0,2
339,0,2
340,0,2
341,0,2
342,0,2
343,0,2
344,0,2
345,0,2
346,0,2
347,0,2
348,0,2
349,0,2
350,0,2
351,0,2
352,0,2
353,0,2
354,0,2
355,0,2
356,0,2
357,0,2
358,0,2
359,0,2
360,0,2
361,0,2
362,0,2
363,0,2
364,0,2
365,0,2
366,0,2
367,0,2
368,0,2
369,0,2
370,0,2
371,0,2
372,0,2
373,0,2
374,0,2
375,0,2
376,0,2
377,0,2
378,0,2
379,0,2
380,0,2
381,0,2
382,0,2
383,0,2
384,0,2
385,0,2
386,0,2
387,0,2
388,0,2
389,0,2
390,0,2
391,0,2
392,0,2
393,0,2
394,0,2
395,0,2
396,0,2
397,0,2
398,0,2
399,0,2
400,0,2
401,0,2
402,0,2
403,0,2
404,0,2
405,0,2
406,0,2
407,0,2
408,0,2
409,0,2
410,0,2
411,0,2
412,0,2
413,0,2
414,0,2
415,0,2
416,0,2
417,0,2
418,0,2
419,0,2
420,0,2
421,0,2
422,0,2
423,0,2
424,0,2
425,0,2
426,0,2
427,0,2
428,0,2
429,0,2
430,0,2
431,0,2
432,0,2
433,0,2
434,0,2
435,0,2
436,0,2
437,0,2
438,0,2
439,0,2
440,0,2
441,0,2
442,0,2
443,0,2
444,0,2
445,0,2
446,0,2
447,0,2
448,0,2
449,0,2
450,0,2
451,0,2
452,0,2
453,0,2
454,0,2
455,0,2
456,0,2
457,0,2
458,0,2
459,0,2
460,0,2
461,0,2
462,0,2
463,0,2
464,0,2
465,0,2
466,0,2
467,0,2
468,0,2
469,0,2
470,0,2
471,0,2
472,0,2
473,0,2
474,0,2
475,0,2
476,0,2
477,0,2
478,0,2
479,0,2
480,0,2
481,0,2
482,0,2
483,0,2
484,0,2
485,0,2
486,0,2
