0,729,5,1.67
1,729,5,3.33
2,729,5,5.00
3,729,5,6.67
4,729,5,8.33
5,729,5,10.00
6,729,5,11.67
7,729,5,13.33
8,729,5,15.00
9,729,5,16.67
10,729,5,18.33
11,729,5,20.00
12,729,5,21.67
13,729,5,23.33
14,729,5,25.00
15,729,5,26.67
16,729,5,28.33
17,729,5,30.00
18,729,5,31.67
19,729,5,33.33
20,729,5,35.00
21,729,5,36.67
22,729,5,38.33
23,729,5,40.00
24,729,5,41.67
25,729,5,43.33
26,729,5,45.00
27,729,5,46.67
28,729,5,48.33
29,729,5,50.00
30,729,5,51.67
31,729,5,53.33
32,729,5,55.00
33,729,5,56.67
34,729,5,58.33
35,729,5,60.00
36,729,5,61.67
37,729,5,63.33
38,729,5,65.00
39,729,5,66.67
40,729,5,68.33
41,729,5,70.00
42,729,5,71.67
43,729,5,73.33
44,729,5,75.00
45,729,5,76.67
46,729,5,78.33
47,729,5,80.00
48,729,5,81.67
49,729,5,83.33
50,729,5,85.00
51,729,5,86.67
52,729,5,88.33
53,729,5,90.00
54,729,5,91.67
55,729,5,93.33
56,729,5,95.00
57,729,5,96.67
58,729,5,98.33
59,729,5,100.00
60,729,5,100.00
61,729,5,100.00
62,729,5,100.00
63,729,5,100.00
64,729,5,100.00
65,729,5,100.00
66,729,5,100.00
67,729,5,100.00
68,729,5,100.00
69,729,5,100.00
70,729,5,100.00
71,729,5,100.00
72,729,5,100.00
73,729,5,100.00
74,729,5,100.00
75,729,5,100.00
76,729,5,100.00
77,729,5,100.00
78,729,5,100.00
79,729,5,100.00
80,729,5,100.00
81,729,5,100.00
82,729,5,100.00
83,729,5,100.00
84,729,5,100.00
85,729,5,100.00
86,729,5,100.00
87,729,5,100.00
88,729,5,100.00
89,729,5,100.00
90,729,5,100.00
91,729,5,100.00
92,729,5,100.00
93,729,5,100.00
94,729,5,100.00
95,729,5,100.00
96,729,5,100.00
97,729,5,100.00
98,729,5,100.00
99,729,5,100.00
100,729,5,100.00
101,729,5,100.00
102,729,5,100.00
103,729,5,100.00
104,729,5,100.00
105,729,5,100.00
106,729,5,100.00
107,729,5,100.00
108,729,5,100.00
109,729,5,100.00
110,729,5,100.00
111,729,5,100.00
112,729,5,100.00
113,729,5,100.00
114,729,5,100.00
115,729,5,100.00
116,729,5,100.00
117,729,5,100.00
118,729,5,100.00
119,729,5,100.00
120,729,5,100.00
121,729,5,100.00
122,729,5,100.00
123,729,5,100.00
124,729,5,100.00
125,729,5,100.00
126,729,5,100.00
127,729,5,100.00
128,729,5,100.00
129,729,5,100.00
130,729,5,100.00
131,729,5,100.00
132,729,5,100.00
133,729,5,100.00
134,729,5,100.00
135,729,5,100.00
136,729,5,100.00
137,729,5,100.00
138,729,5,100.00
139,729,5,100.00
140,729,5,100.00
141,729,5,100.00
142,729,5,100.00
143,729,5,100.00
144,729,5,100.00
145,729,5,100.00
146,729,5,100.00
147,729,5,100.00
148,729,5,100.00
149,729,5,100.00
150,729,5,100.00
151,729,5,100.00
152,729,5,100.00
