0,384,3,3.33
1,384,3,6.67
2,384,3,10.00
3,384,3,13.33
4,384,3,16.67
5,384,3,20.00
6,384,3,23.33
7,384,3,26.67
8,384,3,30.00
9,384,3,33.33
10,384,3,36.67
11,384,3,40.00
12,384,3,43.33
13,384,3,46.67
14,384,3,50.00
15,384,3,53.33
16,384,3,56.67
17,384,3,60.00
18,384,3,63.33
19,384,3,66.67
20,384,3,70.00
21,384,3,73.33
22,384,3,76.67
23,384,3,80.00
24,384,3,83.33
25,384,3,86.67
26,384,3,90.00
27,384,3,93.33
28,384,3,96.67
29,384,3,100.00
30,384,3,100.00
31,384,3,100.00
32,384,3,100.00
33,384,3,100.00
34,384,3,100.00
35,384,3,100.00
36,384,3,100.00
37,384,3,100.00
38,384,3,100.00
39,384,3,100.00
40,384,3,100.00
41,384,3,100.00
42,384,3,100.00
43,384,3,100.00
44,384,3,100.00
45,369,3,100.00
46,363,3,100.00
47,357,3,100.00
48,351,3,100.00
49,345,3,100.00
50,339,3,100.00
51,333,3,100.00
52,327,3,100.00
53,321,3,100.00
54,315,3,100.00
55,309,3,100.00
56,303,3,100.00
57,297,3,100.00
58,291,3,100.00
59,285,3,100.00
60,279,3,100.00
61,273,3,100.00
62,267,3,100.00
63,261,3,100.00
64,255,3,100.00
65,249,3,100.00
66,243,3,100.00
67,237,3,100.00
68,231,3,100.00
69,225,3,100.00
70,219,3,100.00
71,213,3,100.00
72,207,3,100.00
73,201,3,100.00
74,195,3,100.00
75,189,3,100.00
76,183,3,100.00
77,177,3,100.00
78,171,3,100.00
79,165,3,100.00
80,159,3,100.00
81,153,3,100.00
82,147,3,100.00
83,141,3,100.00
84,135,3,100.00
85,129,3,100.00
86,123,3,100.00
87,117,3,100.00
88,111,3,100.00
89,105,3,100.00
90,99,3,100.00
91,93,3,100.00
92,87,3,100.00
93,81,3,100.00
94,75,3,100.00
95,69,3,100.00
96,63,3,100.00
97,57,3,100.00
98,51,3,100.00
99,45,3,100.00
100,39,3,100.00
101,33,3,100.00
102,27,3,100.00
103,21,3,100.00
104,15,3,100.00
105,9,3,100.00
106,3,3,100.00
