0,680,7,3.33
1,680,7,6.67
2,680,7,10.00
3,680,7,13.33
4,680,7,16.67
5,680,7,20.00
6,680,7,23.33
7,680,7,26.67
8,680,7,30.00
9,680,7,33.33
10,680,7,36.67
11,680,7,40.00
12,680,7,43.33
13,680,7,46.67
14,680,7,50.00
15,680,7,53.33
16,680,7,56.67
17,680,7,60.00
18,680,7,63.33
19,680,7,66.67
20,680,7,70.00
21,680,7,73.33
22,680,7,76.67
23,680,7,80.00
24,680,7,83.33
25,680,7,86.67
26,680,7,90.00
27,680,7,93.33
28,680,7,96.67
29,680,7,100.00
30,680,7,100.00
31,680,7,100.00
32,680,7,100.00
33,680,7,100.00
34,680,7,100.00
35,680,7,100.00
36,680,7,100.00
37,680,7,100.00
38,680,7,100.00
39,680,7,100.00
40,680,7,100.00
41,680,7,100.00
42,680,7,100.00
43,680,7,100.00
44,680,7,100.00
45,680,7,100.00
46,680,7,100.00
47,680,7,100.00
48,680,7,100.00
49,680,7,100.00
50,680,7,100.00
51,680,7,100.00
52,680,7,100.00
53,680,7,100.00
54,680,7,100.00
55,680,7,100.00
56,680,7,100.00
57,680,7,100.00
58,680,7,100.00
59,680,7,100.00
60,680,7,100.00
61,680,7,100.00
62,680,7,100.00
63,680,7,100.00
64,680,7,100.00
65,680,7,100.00
66,680,7,100.00
67,680,7,100.00
68,680,7,100.00
69,680,7,100.00
70,680,7,100.00
71,680,7,100.00
72,680,7,100.00
73,680,7,100.00
74,680,7,100.00
75,680,7,100.00
76,680,7,100.00
77,680,7,100.00
78,665,7,100.00
79,659,7,100.00
80,653,7,100.00
81,647,7,100.00
82,641,7,100.00
83,635,7,100.00
84,629,7,100.00
85,623,7,100.00
86,617,7,100.00
87,611,7,100.00
88,605,7,100.00
89,599,7,100.00
90,593,7,100.00
91,587,7,100.00
92,581,7,100.00
93,575,7,100.00
94,569,7,100.00
95,563,7,100.00
96,557,7,100.00
97,551,7,100.00
98,545,7,100.00
99,539,7,100.00
100,533,7,100.00
101,527,7,100.00
102,521,7,100.00
103,515,7,100.00
104,509,7,100.00
105,503,7,100.00
106,497,7,100.00
107,491,7,100.00
108,485,7,100.00
109,479,7,100.00
110,473,7,100.00
111,467,7,100.00
112,461,7,100.00
113,455,7,100.00
114,449,7,100.00
115,443,7,100.00
116,437,7,100.00
117,431,7,100.00
118,425,7,100.00
119,419,7,100.00
120,413,7,100.00
121,407,7,100.00
122,401,7,100.00
123,395,7,100.00
124,389,7,100.00
125,383,7,100.00
126,377,7,100.00
127,371,7,100.00
128,365,7,100.00
129,359,7,100.00
130,353,7,100.00
131,347,7,100.00
132,341,7,100.00
133,335,7,100.00
134,329,7,100.00
135,323,7,100.00
136,317,7,100.00
137,311,7,100.00
138,305,7,100.00
139,299,7,100.00
140,293,7,100.00
141,287,7,100.00
142,281,7,100.00
143,275,7,100.00
144,269,7,100.00
145,263,7,100.00
146,257,7,100.00
147,251,7,100.00
148,245,7,100.00
149,239,7,100.00
150,233,7,100.00
151,227,7,100.00
152,221,7,100.00
153,215,7,100.00
154,209,7,100.00
155,203,7,100.00
156,197,7,100.00
157,191,7,100.00
158,185,7,100.00
159,179,7,100.00
160,173,7,100.00
161,167,7,100.00
162,161,7,100.00
163,155,7,100.00
164,149,7,100.00
165,143,7,100.00
166,137,7,100.00
167,131,7,100.00
168,125,7,100.00
169,119,7,100.00
170,113,7,100.00
171,107,7,100.00
172,101,7,100.00
173,95,7,100.00
174,89,7,100.00
175,83,7,100.00
176,77,7,100.00
177,71,7,100.00
178,65,7,100.00
179,59,7,100.00
180,53,7,100.00
181,47,7,100.00
182,41,7,100.00
183,35,7,100.00
184,29,7,100.00
185,23,7,100.00
186,17,7,100.00
187,11,7,100.00
188,5,7,100.00
